entity_id,attribute_set_id,type_id,sku,has_options,required_options,created_at,updated_at
1299,9,simple,WJ07-L-Orange,0,0,"2017-12-19 11:42:03","2017-12-19 11:42:03"
1300,9,simple,WJ07-L-Purple,0,0,"2017-12-19 11:42:03","2017-12-19 11:42:03"
1301,9,simple,WJ07-L-Red,0,0,"2017-12-19 11:42:03","2017-12-19 11:42:03"
1302,9,simple,WJ07-XL-Orange,0,0,"2017-12-19 11:42:03","2017-12-19 11:42:03"
1303,9,simple,WJ07-XL-Purple,0,0,"2017-12-19 11:42:03","2017-12-19 11:42:03"
1304,9,simple,WJ07-XL-Red,0,0,"2017-12-19 11:42:03","2017-12-19 11:42:03"
1305,9,configurable,WJ07,1,0,"2017-12-19 11:42:03","2017-12-19 11:42:03"
1306,9,simple,WJ08-XS-Gray,0,0,"2017-12-19 11:42:03","2017-12-19 11:42:03"
1307,9,simple,WJ08-XS-Orange,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1308,9,simple,WJ08-XS-Purple,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1309,9,simple,WJ08-S-Gray,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1310,9,simple,WJ08-S-Orange,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1311,9,simple,WJ08-S-Purple,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1312,9,simple,WJ08-M-Gray,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1313,9,simple,WJ08-M-Orange,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1314,9,simple,WJ08-M-Purple,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1315,9,simple,WJ08-L-Gray,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1316,9,simple,WJ08-L-Orange,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1317,9,simple,WJ08-L-Purple,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1318,9,simple,WJ08-XL-Gray,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1319,9,simple,WJ08-XL-Orange,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1320,9,simple,WJ08-XL-Purple,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1321,9,configurable,WJ08,1,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1322,9,simple,WJ09-XS-Blue,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1323,9,simple,WJ09-XS-Gray,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1324,9,simple,WJ09-XS-Green,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1325,9,simple,WJ09-S-Blue,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1326,9,simple,WJ09-S-Gray,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1327,9,simple,WJ09-S-Green,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1328,9,simple,WJ09-M-Blue,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1329,9,simple,WJ09-M-Gray,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1330,9,simple,WJ09-M-Green,0,0,"2017-12-19 11:42:04","2017-12-19 11:42:04"
1331,9,simple,WJ09-L-Blue,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1332,9,simple,WJ09-L-Gray,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1333,9,simple,WJ09-L-Green,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1334,9,simple,WJ09-XL-Blue,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1335,9,simple,WJ09-XL-Gray,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1336,9,simple,WJ09-XL-Green,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1337,9,configurable,WJ09,1,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1338,9,simple,WJ10-XS-Black,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1339,9,simple,WJ10-XS-Orange,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1340,9,simple,WJ10-XS-Yellow,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1341,9,simple,WJ10-S-Black,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1342,9,simple,WJ10-S-Orange,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1343,9,simple,WJ10-S-Yellow,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1344,9,simple,WJ10-M-Black,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1345,9,simple,WJ10-M-Orange,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1346,9,simple,WJ10-M-Yellow,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1347,9,simple,WJ10-L-Black,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1348,9,simple,WJ10-L-Orange,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1349,9,simple,WJ10-L-Yellow,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1350,9,simple,WJ10-XL-Black,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1351,9,simple,WJ10-XL-Orange,0,0,"2017-12-19 11:42:05","2017-12-19 11:42:05"
1352,9,simple,WJ10-XL-Yellow,0,0,"2017-12-19 11:42:07","2017-12-19 11:42:07"
1353,9,configurable,WJ10,1,0,"2017-12-19 11:42:07","2017-12-19 11:42:07"
1354,9,simple,WJ11-XS-Black,0,0,"2017-12-19 11:42:07","2017-12-19 11:42:07"
1355,9,simple,WJ11-XS-Blue,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1356,9,simple,WJ11-XS-Orange,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1357,9,simple,WJ11-S-Black,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1358,9,simple,WJ11-S-Blue,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1359,9,simple,WJ11-S-Orange,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1360,9,simple,WJ11-M-Black,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1361,9,simple,WJ11-M-Blue,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1362,9,simple,WJ11-M-Orange,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1363,9,simple,WJ11-L-Black,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1364,9,simple,WJ11-L-Blue,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1365,9,simple,WJ11-L-Orange,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1366,9,simple,WJ11-XL-Black,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1367,9,simple,WJ11-XL-Blue,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1368,9,simple,WJ11-XL-Orange,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1369,9,configurable,WJ11,1,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1370,9,simple,WJ06-XS-Blue,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1371,9,simple,WJ06-XS-Green,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1372,9,simple,WJ06-XS-Purple,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1373,9,simple,WJ06-S-Blue,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1374,9,simple,WJ06-S-Green,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1375,9,simple,WJ06-S-Purple,0,0,"2017-12-19 11:42:08","2017-12-19 11:42:08"
1376,9,simple,WJ06-M-Blue,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1377,9,simple,WJ06-M-Green,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1378,9,simple,WJ06-M-Purple,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1379,9,simple,WJ06-L-Blue,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1380,9,simple,WJ06-L-Green,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1381,9,simple,WJ06-L-Purple,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1382,9,simple,WJ06-XL-Blue,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1383,9,simple,WJ06-XL-Green,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1384,9,simple,WJ06-XL-Purple,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1385,9,configurable,WJ06,1,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1386,9,simple,WJ12-XS-Black,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1387,9,simple,WJ12-XS-Blue,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1388,9,simple,WJ12-XS-Purple,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1389,9,simple,WJ12-S-Black,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1390,9,simple,WJ12-S-Blue,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1391,9,simple,WJ12-S-Purple,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1392,9,simple,WJ12-M-Black,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1393,9,simple,WJ12-M-Blue,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1394,9,simple,WJ12-M-Purple,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1395,9,simple,WJ12-L-Black,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1396,9,simple,WJ12-L-Blue,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1397,9,simple,WJ12-L-Purple,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1398,9,simple,WJ12-XL-Black,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1399,9,simple,WJ12-XL-Blue,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1400,9,simple,WJ12-XL-Purple,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1401,9,configurable,WJ12,1,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1402,9,simple,WS02-XS-Blue,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1403,9,simple,WS02-XS-Green,0,0,"2017-12-19 11:42:09","2017-12-19 11:42:09"
1404,9,simple,WS02-XS-Red,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1405,9,simple,WS02-S-Blue,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1406,9,simple,WS02-S-Green,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1407,9,simple,WS02-S-Red,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1408,9,simple,WS02-M-Blue,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1409,9,simple,WS02-M-Green,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1410,9,simple,WS02-M-Red,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1411,9,simple,WS02-L-Blue,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1412,9,simple,WS02-L-Green,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1413,9,simple,WS02-L-Red,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1414,9,simple,WS02-XL-Blue,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1415,9,simple,WS02-XL-Green,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1416,9,simple,WS02-XL-Red,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1417,9,configurable,WS02,1,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1418,9,simple,WS03-XS-Blue,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1419,9,simple,WS03-XS-Green,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1420,9,simple,WS03-XS-Red,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1421,9,simple,WS03-S-Blue,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1422,9,simple,WS03-S-Green,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1423,9,simple,WS03-S-Red,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1424,9,simple,WS03-M-Blue,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1425,9,simple,WS03-M-Green,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1426,9,simple,WS03-M-Red,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1427,9,simple,WS03-L-Blue,0,0,"2017-12-19 11:42:10","2017-12-19 11:42:10"
1428,9,simple,WS03-L-Green,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1429,9,simple,WS03-L-Red,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1430,9,simple,WS03-XL-Blue,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1431,9,simple,WS03-XL-Green,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1432,9,simple,WS03-XL-Red,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1433,9,configurable,WS03,1,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1434,9,simple,WS04-XS-Blue,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1435,9,simple,WS04-XS-Green,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1436,9,simple,WS04-XS-Red,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1437,9,simple,WS04-S-Blue,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1438,9,simple,WS04-S-Green,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1439,9,simple,WS04-S-Red,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1440,9,simple,WS04-M-Blue,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1441,9,simple,WS04-M-Green,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1442,9,simple,WS04-M-Red,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1443,9,simple,WS04-L-Blue,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1444,9,simple,WS04-L-Green,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1445,9,simple,WS04-L-Red,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1446,9,simple,WS04-XL-Blue,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1447,9,simple,WS04-XL-Green,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1448,9,simple,WS04-XL-Red,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1449,9,configurable,WS04,1,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1450,9,simple,WS06-XS-Gray,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1451,9,simple,WS06-XS-Purple,0,0,"2017-12-19 11:42:11","2017-12-19 11:42:11"
1452,9,simple,WS06-XS-Red,0,0,"2017-12-19 11:42:13","2017-12-19 11:42:13"
1453,9,simple,WS06-S-Gray,0,0,"2017-12-19 11:42:13","2017-12-19 11:42:13"
1454,9,simple,WS06-S-Purple,0,0,"2017-12-19 11:42:13","2017-12-19 11:42:13"
1455,9,simple,WS06-S-Red,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1456,9,simple,WS06-M-Gray,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1457,9,simple,WS06-M-Purple,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1458,9,simple,WS06-M-Red,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1459,9,simple,WS06-L-Gray,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1460,9,simple,WS06-L-Purple,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1461,9,simple,WS06-L-Red,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1462,9,simple,WS06-XL-Gray,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1463,9,simple,WS06-XL-Purple,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1464,9,simple,WS06-XL-Red,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1465,9,configurable,WS06,1,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1466,9,simple,WS07-XS-Black,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1467,9,simple,WS07-XS-White,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1468,9,simple,WS07-XS-Yellow,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1469,9,simple,WS07-S-Black,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1470,9,simple,WS07-S-White,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1471,9,simple,WS07-S-Yellow,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1472,9,simple,WS07-M-Black,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1473,9,simple,WS07-M-White,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1474,9,simple,WS07-M-Yellow,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1475,9,simple,WS07-L-Black,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1476,9,simple,WS07-L-White,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1477,9,simple,WS07-L-Yellow,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1478,9,simple,WS07-XL-Black,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1479,9,simple,WS07-XL-White,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1480,9,simple,WS07-XL-Yellow,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1481,9,configurable,WS07,1,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1482,9,simple,WS08-XS-Black,0,0,"2017-12-19 11:42:14","2017-12-19 11:42:14"
1483,9,simple,WS08-XS-Blue,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1484,9,simple,WS08-XS-Red,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1485,9,simple,WS08-S-Black,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1486,9,simple,WS08-S-Blue,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1487,9,simple,WS08-S-Red,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1488,9,simple,WS08-M-Black,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1489,9,simple,WS08-M-Blue,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1490,9,simple,WS08-M-Red,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1491,9,simple,WS08-L-Black,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1492,9,simple,WS08-L-Blue,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1493,9,simple,WS08-L-Red,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1494,9,simple,WS08-XL-Black,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1495,9,simple,WS08-XL-Blue,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1496,9,simple,WS08-XL-Red,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1497,9,configurable,WS08,1,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1498,9,simple,WS09-XS-Blue,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1499,9,simple,WS09-XS-Red,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1500,9,simple,WS09-XS-White,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1501,9,simple,WS09-S-Blue,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1502,9,simple,WS09-S-Red,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1503,9,simple,WS09-S-White,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1504,9,simple,WS09-M-Blue,0,0,"2017-12-19 11:42:15","2017-12-19 11:42:15"
1505,9,simple,WS09-M-Red,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1506,9,simple,WS09-M-White,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1507,9,simple,WS09-L-Blue,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1508,9,simple,WS09-L-Red,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1509,9,simple,WS09-L-White,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1510,9,simple,WS09-XL-Blue,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1511,9,simple,WS09-XL-Red,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1512,9,simple,WS09-XL-White,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1513,9,configurable,WS09,1,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1514,9,simple,WS10-XS-Green,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1515,9,simple,WS10-XS-Red,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1516,9,simple,WS10-XS-Yellow,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1517,9,simple,WS10-S-Green,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1518,9,simple,WS10-S-Red,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1519,9,simple,WS10-S-Yellow,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1520,9,simple,WS10-M-Green,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1521,9,simple,WS10-M-Red,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1522,9,simple,WS10-M-Yellow,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1523,9,simple,WS10-L-Green,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1524,9,simple,WS10-L-Red,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1525,9,simple,WS10-L-Yellow,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1526,9,simple,WS10-XL-Green,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1527,9,simple,WS10-XL-Red,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1528,9,simple,WS10-XL-Yellow,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1529,9,configurable,WS10,1,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1530,9,simple,WS11-XS-Green,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1531,9,simple,WS11-XS-Orange,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1532,9,simple,WS11-XS-Yellow,0,0,"2017-12-19 11:42:16","2017-12-19 11:42:16"
1533,9,simple,WS11-S-Green,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1534,9,simple,WS11-S-Orange,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1535,9,simple,WS11-S-Yellow,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1536,9,simple,WS11-M-Green,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1537,9,simple,WS11-M-Orange,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1538,9,simple,WS11-M-Yellow,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1539,9,simple,WS11-L-Green,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1540,9,simple,WS11-L-Orange,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1541,9,simple,WS11-L-Yellow,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1542,9,simple,WS11-XL-Green,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1543,9,simple,WS11-XL-Orange,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1544,9,simple,WS11-XL-Yellow,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1545,9,configurable,WS11,1,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1546,9,simple,WS12-XS-Blue,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1547,9,simple,WS12-XS-Orange,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1548,9,simple,WS12-XS-Purple,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1549,9,simple,WS12-S-Blue,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1550,9,simple,WS12-S-Orange,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1551,9,simple,WS12-S-Purple,0,0,"2017-12-19 11:42:17","2017-12-19 11:42:17"
1552,9,simple,WS12-M-Blue,0,0,"2017-12-19 11:42:19","2017-12-19 11:42:19"
1553,9,simple,WS12-M-Orange,0,0,"2017-12-19 11:42:19","2017-12-19 11:42:19"
1554,9,simple,WS12-M-Purple,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1555,9,simple,WS12-L-Blue,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1556,9,simple,WS12-L-Orange,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1557,9,simple,WS12-L-Purple,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1558,9,simple,WS12-XL-Blue,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1559,9,simple,WS12-XL-Orange,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1560,9,simple,WS12-XL-Purple,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1561,9,configurable,WS12,1,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1562,9,simple,WS01-XS-Black,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1563,9,simple,WS01-XS-Green,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1564,9,simple,WS01-XS-Yellow,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1565,9,simple,WS01-S-Black,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1566,9,simple,WS01-S-Green,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1567,9,simple,WS01-S-Yellow,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1568,9,simple,WS01-M-Black,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1569,9,simple,WS01-M-Green,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1570,9,simple,WS01-M-Yellow,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1571,9,simple,WS01-L-Black,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1572,9,simple,WS01-L-Green,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1573,9,simple,WS01-L-Yellow,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1574,9,simple,WS01-XL-Black,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1575,9,simple,WS01-XL-Green,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
1576,9,simple,WS01-XL-Yellow,0,0,"2017-12-19 11:42:20","2017-12-19 11:42:20"
